CountryName,VaccineName,Yr,Doses
Kazakhstan,Hib3,2013,98
Kazakhstan,Hib3,2012,97
Kazakhstan,Hib3,2011,95
Kazakhstan,Hib3,2010,96
Kazakhstan,Hib3,2009,97
Kazakhstan,Hib3,2008,49
Kazakhstan,HepB3,2019,97
Kazakhstan,HepB3,2018,98
Kazakhstan,HepB3,2017,99
Kazakhstan,HepB3,2016,82
Kazakhstan,HepB3,2015,98
Kazakhstan,HepB3,2014,95
Kazakhstan,HepB3,2013,99
Kazakhstan,HepB3,2012,95
Kazakhstan,HepB3,2011,99
Kazakhstan,HepB3,2010,99
Kazakhstan,HepB3,2009,99
Kazakhstan,HepB3,2008,99
Kazakhstan,HepB3,2007,94
Kazakhstan,HepB3,2006,99
Kazakhstan,HepB3,2005,94
Kazakhstan,HepB3,2004,99
Kazakhstan,HepB3,2003,99
Kazakhstan,HepB3,2002,95
Kazakhstan,HepB3,2001,95
Kazakhstan,HepB3,2000,99
Kazakhstan,HepB3,1999,90
Kazakhstan,HepB3,1998,49
Kazakhstan,PCV3,2019,89
Kazakhstan,PCV3,2018,95
Kazakhstan,PCV3,2017,98
Kazakhstan,PCV3,2016,97
Kazakhstan,PCV3,2015,74
Kazakhstan,PCV3,2014,58
Kazakhstan,PCV3,2013,52
Kazakhstan,PCV3,2012,37
Kenya,BCG,2019,95
Kenya,BCG,2018,95
Kenya,BCG,2017,89
Kenya,BCG,2016,99
Kenya,BCG,2015,87
Kenya,BCG,2014,94
Kenya,BCG,2013,92
Kenya,BCG,2012,97
Kenya,BCG,2011,99
Kenya,BCG,2010,99
Kenya,BCG,2009,99
Kenya,BCG,2008,98
Kenya,BCG,2007,92
Kenya,BCG,2006,92
Kenya,BCG,2005,85
Kenya,BCG,2004,87
Kenya,BCG,2003,87
Kenya,BCG,2002,91
Kenya,BCG,2001,94
Kenya,BCG,2000,91
Kenya,BCG,1999,88
Kenya,BCG,1998,99
Kenya,BCG,1997,96
Kenya,BCG,1996,96
Kenya,BCG,1995,97
Kenya,BCG,1994,97
Kenya,BCG,1993,96
Kenya,BCG,1992,96
Kenya,BCG,1991,94
Kenya,BCG,1990,92
Kenya,BCG,1989,90
Kenya,BCG,1988,90
Kenya,BCG,1987,86
Kenya,BCG,1986,80
Kenya,BCG,1985,82
Kenya,BCG,1984,76
Kenya,MCV1,2019,89
Kenya,MCV1,2018,89
Kenya,MCV1,2017,89
Kenya,MCV1,2016,96
Kenya,MCV1,2015,96
Kenya,MCV1,2014,95
Kenya,MCV1,2013,94
Kenya,MCV1,2012,93
Kenya,MCV1,2011,87
Kenya,MCV1,2010,86
Kenya,MCV1,2009,88
Kenya,MCV1,2008,90
Kenya,MCV1,2007,80
Kenya,MCV1,2006,77
Kenya,MCV1,2005,69
Kenya,MCV1,2004,73
Kenya,MCV1,2003,72
Kenya,MCV1,2002,78
Kenya,MCV1,2001,77
Kenya,MCV1,2000,78
Kenya,MCV1,1999,76
Kenya,MCV1,1998,90
Kenya,MCV1,1997,79
Kenya,MCV1,1996,81
Kenya,MCV1,1995,83
Kenya,MCV1,1994,84
Kenya,MCV1,1993,84
Kenya,MCV1,1992,84
Kenya,MCV1,1991,81
Kenya,MCV1,1990,78
Kenya,MCV1,1989,75
Kenya,MCV1,1988,72
Kenya,MCV1,1987,69
Kenya,MCV1,1986,65
Kenya,MCV1,1985,63
Kenya,MCV1,1984,55
Kenya,Pol3,2019,87
Kenya,Pol3,2018,92
Kenya,Pol3,2017,81
Kenya,Pol3,2016,88
Kenya,Pol3,2015,83
Kenya,Pol3,2014,93
Kenya,Pol3,2013,94
Kenya,Pol3,2012,94
Kenya,Pol3,2011,97
Kenya,Pol3,2010,90
Kenya,Pol3,2009,89
Kenya,Pol3,2008,88
Kenya,Pol3,2007,76
Kenya,Pol3,2006,77
Kenya,Pol3,2005,70
Kenya,Pol3,2004,73
Kenya,Pol3,2003,75
Kenya,Pol3,2002,83
Kenya,Pol3,2001,77
Kenya,Pol3,2000,80
Kenya,Pol3,1999,81
Kenya,Pol3,1998,81
Kenya,Pol3,1997,81
Kenya,Pol3,1996,87
Kenya,Pol3,1995,94
Kenya,Pol3,1994,92
Kenya,Pol3,1993,89
Kenya,Pol3,1992,87
Kenya,Pol3,1991,86
Kenya,Pol3,1990,84
Kenya,Pol3,1989,83
Kenya,Pol3,1988,82
Kenya,Pol3,1987,77
Kenya,Pol3,1986,72
Kenya,Pol3,1985,70
Kenya,Pol3,1984,57
Kenya,DTP3,2019,92
Kenya,DTP3,2018,92
Kenya,DTP3,2017,82
Kenya,DTP3,2016,89
Kenya,DTP3,2015,89
Kenya,DTP3,2014,92
Kenya,DTP3,2013,87
Kenya,DTP3,2012,94
Kenya,DTP3,2011,96
Kenya,DTP3,2010,90
Kenya,DTP3,2009,88
Kenya,DTP3,2008,88
Kenya,DTP3,2007,81
Kenya,DTP3,2006,80
Kenya,DTP3,2005,76
Kenya,DTP3,2004,73
Kenya,DTP3,2003,73
Kenya,DTP3,2002,84
Kenya,DTP3,2001,80
Kenya,DTP3,2000,82
Kenya,DTP3,1999,82
Kenya,DTP3,1998,81
Kenya,DTP3,1997,79
Kenya,DTP3,1996,87
Kenya,DTP3,1995,94
Kenya,DTP3,1994,92
Kenya,DTP3,1993,89
Kenya,DTP3,1992,87
Kenya,DTP3,1991,86
Kenya,DTP3,1990,84
Kenya,DTP3,1989,83
Kenya,DTP3,1988,82
Kenya,DTP3,1987,77
Kenya,DTP3,1986,72
Kenya,DTP3,1985,70
Kenya,DTP3,1984,58
Kenya,MCV2,2019,45
Kenya,MCV2,2018,45
Kenya,MCV2,2017,35
Kenya,MCV2,2016,32
Kenya,MCV2,2015,28
Kenya,RotaC,2019,92
Kenya,RotaC,2018,92
Kenya,RotaC,2017,67
Kenya,RotaC,2016,74
Kenya,RotaC,2015,66
Kenya,RotaC,2014,19
Kenya,Hib3,2019,92
Kenya,Hib3,2018,92
Kenya,Hib3,2017,82
Kenya,Hib3,2016,90
Kenya,Hib3,2015,89
Kenya,Hib3,2014,92
Kenya,Hib3,2013,93
Kenya,Hib3,2012,94
Kenya,Hib3,2011,96
Kenya,Hib3,2010,90
Kenya,Hib3,2009,88
Kenya,Hib3,2008,88
Kenya,Hib3,2007,81
Kenya,Hib3,2006,80
Kenya,Hib3,2005,76
Kenya,Hib3,2004,73
Kenya,Hib3,2003,73
Kenya,Hib3,2002,84
Kenya,PAB,2019,88
Kenya,PAB,2018,88
Kenya,PAB,2017,88
Kenya,PAB,2016,80
Kenya,PAB,2015,80
Kenya,PAB,2014,76
Kenya,PAB,2013,73
Kenya,PAB,2012,73
Kenya,PAB,2011,73
Kenya,PAB,2010,78
Kenya,PAB,2009,78
Kenya,PAB,2008,78
Kenya,PAB,2007,74
Kenya,PAB,2006,74
Kenya,PAB,2005,73
Kenya,PAB,2004,73
Kenya,PAB,2003,73
Kenya,PAB,2002,72
Kenya,PAB,2001,69
Kenya,PAB,2000,68
Kenya,PAB,1999,68
Kenya,PAB,1998,74
Kenya,PAB,1997,61
Kenya,PAB,1996,47
Kenya,PAB,1995,61
Kenya,PAB,1994,62
Kenya,PAB,1993,64
Kenya,PAB,1992,61
Kenya,PAB,1991,57
Kenya,PAB,1990,60
Kenya,PAB,1989,59
Kenya,PAB,1988,51
Kenya,PAB,1987,66
Kenya,PAB,1986,52
Kenya,PAB,1985,36
Kenya,HepB3,2019,92
Kenya,HepB3,2018,92
Kenya,HepB3,2017,82
Kenya,HepB3,2016,89
Kenya,HepB3,2015,89
Kenya,HepB3,2014,92
Kenya,HepB3,2013,93
Kenya,HepB3,2012,94
Kenya,HepB3,2011,96
Kenya,HepB3,2010,90
Kenya,HepB3,2009,88
Kenya,HepB3,2008,88
Kenya,HepB3,2007,81
Kenya,HepB3,2006,80
Kenya,HepB3,2005,76
Kenya,HepB3,2004,73
Kenya,HepB3,2003,73
Kenya,HepB3,2002,84
Kenya,PCV3,2019,92
Kenya,PCV3,2018,92
Kenya,PCV3,2017,82
Kenya,PCV3,2016,78
Kenya,PCV3,2015,75
Kenya,PCV3,2014,81
Kenya,PCV3,2013,75
Kenya,PCV3,2012,82
Kenya,PCV3,2011,85
Kiribati,BCG,2019,89
Kiribati,BCG,2018,89
Kiribati,BCG,2017,89
Kiribati,BCG,2016,79
Kiribati,BCG,2015,79
Kiribati,BCG,2014,72
Kiribati,BCG,2013,86
Kiribati,BCG,2012,95
Kiribati,BCG,2011,86
Kiribati,BCG,2010,87
Kiribati,BCG,2009,76
Kiribati,BCG,2008,83
Kiribati,BCG,2007,90
Kiribati,BCG,2006,91
Kiribati,BCG,2005,93
Kiribati,BCG,2004,94
Kiribati,BCG,2003,91
Kiribati,BCG,2002,88
Kiribati,BCG,2001,85
Kiribati,BCG,2000,80
Kiribati,BCG,1999,70
Kiribati,BCG,1998,97
Kiribati,BCG,1997,99
Kiribati,BCG,1996,99
Kiribati,BCG,1995,47
Kiribati,BCG,1994,60
Kiribati,BCG,1993,87
Kiribati,BCG,1992,79
Kiribati,BCG,1991,94
Kiribati,BCG,1990,93
Kiribati,BCG,1989,99
Kiribati,BCG,1988,98
Kiribati,BCG,1987,68
Kiribati,BCG,1986,65
Kiribati,BCG,1985,62
Kiribati,BCG,1984,54
Kiribati,BCG,1983,72
Kiribati,BCG,1982,91
Kiribati,BCG,1981,68
Kiribati,BCG,1980,66
Kiribati,MCV1,2019,94
Kiribati,MCV1,2018,84
Kiribati,MCV1,2017,81
Kiribati,MCV1,2016,80
Kiribati,MCV1,2015,84
Kiribati,MCV1,2014,88
Kiribati,MCV1,2013,91
Kiribati,MCV1,2012,91
Kiribati,MCV1,2011,90
Kiribati,MCV1,2010,89
Kiribati,MCV1,2009,82
Kiribati,MCV1,2008,72
Kiribati,MCV1,2007,93
Kiribati,MCV1,2006,61
Kiribati,MCV1,2005,85
Kiribati,MCV1,2004,56
Kiribati,MCV1,2003,72
Kiribati,MCV1,2002,88
Kiribati,MCV1,2001,76
Kiribati,MCV1,2000,80
Kiribati,MCV1,1999,62
Kiribati,MCV1,1998,77
Kiribati,MCV1,1997,82
Kiribati,MCV1,1996,64
Kiribati,MCV1,1995,47
Kiribati,MCV1,1994,70
Kiribati,MCV1,1993,89
Kiribati,MCV1,1992,77
Kiribati,MCV1,1991,62
Kiribati,MCV1,1990,75
Kiribati,MCV1,1989,63
Kiribati,MCV1,1988,54
Kiribati,MCV1,1987,14
Kiribati,MCV1,1986,9
Kiribati,MCV1,1985,4
Kiribati,MCV1,1984,8
Kiribati,MCV1,1983,24
Kiribati,Pol3,2019,94
Kiribati,Pol3,2018,93
Kiribati,Pol3,2017,90
Kiribati,Pol3,2016,82
Kiribati,Pol3,2015,80
Kiribati,Pol3,2014,79
Kiribati,Pol3,2013,91
Kiribati,Pol3,2012,92
Kiribati,Pol3,2011,95
Kiribati,Pol3,2010,95
Kiribati,Pol3,2009,84
Kiribati,Pol3,2008,74
Kiribati,Pol3,2007,93
Kiribati,Pol3,2006,86
Kiribati,Pol3,2005,74
Kiribati,Pol3,2004,61
Kiribati,Pol3,2003,79
Kiribati,Pol3,2002,96
Kiribati,Pol3,2001,88
Kiribati,Pol3,2000,90
Kiribati,Pol3,1999,76
Kiribati,Pol3,1998,83
Kiribati,Pol3,1997,93
Kiribati,Pol3,1996,82
Kiribati,Pol3,1995,58
Kiribati,Pol3,1994,81
Kiribati,Pol3,1993,99
Kiribati,Pol3,1992,90
Kiribati,Pol3,1991,76
Kiribati,Pol3,1990,97
Kiribati,Pol3,1989,86
Kiribati,Pol3,1988,62
Kiribati,Pol3,1987,5
Kiribati,Pol3,1986,10
Kiribati,Pol3,1985,15
Kiribati,Pol3,1984,23
Kiribati,Pol3,1983,25
Kiribati,Pol3,1982,40
Kiribati,Pol3,1981,20
Kiribati,Pol3,1980,10
Kiribati,DTP3,2019,97
Kiribati,DTP3,2018,95
Kiribati,DTP3,2017,90
Kiribati,DTP3,2016,81
Kiribati,DTP3,2015,78
Kiribati,DTP3,2014,75
Kiribati,DTP3,2013,95
Kiribati,DTP3,2012,94
Kiribati,DTP3,2011,99
Kiribati,DTP3,2010,91
Kiribati,DTP3,2009,86
Kiribati,DTP3,2008,82
Kiribati,DTP3,2007,94
Kiribati,DTP3,2006,86
Kiribati,DTP3,2005,79
Kiribati,DTP3,2004,62
Kiribati,DTP3,2003,70
Kiribati,DTP3,2002,77
Kiribati,DTP3,2001,85
Kiribati,DTP3,2000,90
Kiribati,DTP3,1999,78
Kiribati,DTP3,1998,88
Kiribati,DTP3,1997,91
Kiribati,DTP3,1996,79
Kiribati,DTP3,1995,60
Kiribati,DTP3,1994,71
Kiribati,DTP3,1993,99
Kiribati,DTP3,1992,86
Kiribati,DTP3,1991,70
Kiribati,DTP3,1990,97
Kiribati,DTP3,1989,79
Kiribati,DTP3,1988,63
Kiribati,DTP3,1987,36
Kiribati,DTP3,1986,37
Kiribati,DTP3,1985,37
Kiribati,DTP3,1984,18
Kiribati,DTP3,1983,40
Kiribati,DTP3,1982,53
Kiribati,DTP3,1981,29
Kiribati,DTP3,1980,43
Kiribati,MCV2,2019,91
Kiribati,MCV2,2018,85
Kiribati,MCV2,2017,79
Kiribati,MCV2,2016,79
Kiribati,MCV2,2015,76
Kiribati,MCV2,2014,80
Kiribati,MCV2,2013,84
Kiribati,MCV2,2012,9
Kiribati,MCV2,2011,61
Kiribati,MCV2,2010,21
Kiribati,MCV2,2009,35
Kiribati,RotaC,2019,99
Kiribati,RotaC,2018,97
Kiribati,RotaC,2017,91
Kiribati,RotaC,2016,79
Kiribati,RotaC,2015,37
Kiribati,Hib3,2019,95
Kiribati,Hib3,2018,95
Kiribati,Hib3,2017,90
Kiribati,Hib3,2016,81
Kiribati,Hib3,2015,82
Kiribati,Hib3,2014,75
Kiribati,Hib3,2013,95
Kiribati,Hib3,2012,94
Kiribati,Hib3,2011,95
Kiribati,Hib3,2010,91
Kiribati,Hib3,2009,86
Kiribati,Hib3,2008,83
Kiribati,PAB,2019,90
Kiribati,PAB,2017,90
Kiribati,PAB,2016,90
Kiribati,PAB,2015,90
Kiribati,PAB,2014,90
Kiribati,PAB,2013,90
Kiribati,PAB,2012,85
Kiribati,PAB,2011,83
Kiribati,PAB,2010,80
Kiribati,PAB,2009,79
Kiribati,PAB,2008,42
Kiribati,PAB,2007,43
Kiribati,PAB,2006,55
Kiribati,PAB,2005,45
Kiribati,PAB,2004,38
Kiribati,PAB,2003,76
Kiribati,HepB3,2019,94
Kiribati,HepB3,2018,95
Kiribati,HepB3,2017,90
Kiribati,HepB3,2016,81
Kiribati,HepB3,2015,82
Kiribati,HepB3,2014,75
Kiribati,HepB3,2013,95
Kiribati,HepB3,2012,94
Kiribati,HepB3,2011,95
Kiribati,HepB3,2010,91
Kiribati,HepB3,2009,86
Kiribati,HepB3,2008,83
Kiribati,HepB3,2007,96
Kiribati,HepB3,2006,88
Kiribati,HepB3,2005,50
Kiribati,HepB3,2004,67
Kiribati,HepB3,2003,73
Kiribati,HepB3,2002,79
Kiribati,HepB3,2001,85
Kiribati,HepB3,2000,90
Kiribati,HepB3,1999,82
Kiribati,HepB3,1998,89
Kiribati,HepB3,1997,97
Kiribati,HepB3,1996,66
Kiribati,HepB3,1995,36
Kiribati,HepB3,1994,36
Kiribati,HepB3,1993,8
Kiribati,HepB3,1992,6
Kiribati,HepB3,1991,7
Kiribati,HepB3,1990,73
Kiribati,PCV3,2019,97
Kiribati,PCV3,2018,94
Kiribati,PCV3,2017,91
Kiribati,PCV3,2016,79
Kiribati,PCV3,2015,74
Kiribati,PCV3,2014,57
Kiribati,PCV3,2013,40
Kuwait,BCG,2019,96
Kuwait,BCG,2018,96
Kuwait,BCG,2017,99
Kuwait,BCG,2016,96
Kuwait,BCG,2015,99
Kuwait,BCG,2014,99
Kuwait,BCG,2013,99
Kuwait,BCG,2012,97
Kuwait,BCG,2011,99
Kuwait,BCG,2010,98
Kuwait,BCG,2009,99
Kuwait,BCG,2008,99
Kuwait,BCG,2007,94
Kuwait,BCG,2006,84
Kuwait,MCV1,2019,98
Kuwait,MCV1,2018,98
Kuwait,MCV1,2017,99
Kuwait,MCV1,2016,99
Kuwait,MCV1,2015,93
Kuwait,MCV1,2014,94
Kuwait,MCV1,2013,99
Kuwait,MCV1,2012,99
Kuwait,MCV1,2011,99
Kuwait,MCV1,2010,98
Kuwait,MCV1,2009,99
Kuwait,MCV1,2008,99
Kuwait,MCV1,2007,99
Kuwait,MCV1,2006,99
Kuwait,MCV1,2005,99
Kuwait,MCV1,2004,97
Kuwait,MCV1,2003,97
Kuwait,MCV1,2002,97
Kuwait,MCV1,2001,99
Kuwait,MCV1,2000,99
Kuwait,MCV1,1999,96
Kuwait,MCV1,1998,99
Kuwait,MCV1,1997,95
Kuwait,MCV1,1996,99
Kuwait,MCV1,1995,98
Kuwait,MCV1,1994,98
Kuwait,MCV1,1993,95
Kuwait,MCV1,1992,85
Kuwait,MCV1,1991,75
Kuwait,MCV1,1990,66
Kuwait,MCV1,1989,98
Kuwait,MCV1,1988,97
Kuwait,MCV1,1987,95
Kuwait,MCV1,1986,93
Kuwait,MCV1,1985,91
Kuwait,MCV1,1984,88
Kuwait,MCV1,1983,80
Kuwait,MCV1,1982,79
Kuwait,MCV1,1981,71
Kuwait,MCV1,1980,48
Kuwait,Pol3,2019,99
Kuwait,Pol3,2018,99
Kuwait,Pol3,2017,99
Kuwait,Pol3,2016,99
Kuwait,Pol3,2015,99
Kuwait,Pol3,2014,94
Kuwait,Pol3,2013,99
Kuwait,Pol3,2012,98
Kuwait,Pol3,2011,99
Kuwait,Pol3,2010,98
Kuwait,Pol3,2009,99
Kuwait,Pol3,2008,99
Kuwait,Pol3,2007,99
Kuwait,Pol3,2006,99
Kuwait,Pol3,2005,99
Kuwait,Pol3,2004,98
Kuwait,Pol3,2003,99
Kuwait,Pol3,2002,99
Kuwait,Pol3,2001,99
Kuwait,Pol3,2000,94
Kuwait,Pol3,1999,94
Kuwait,Pol3,1998,94
Kuwait,Pol3,1997,99
Kuwait,Pol3,1996,99
Kuwait,Pol3,1995,99
Kuwait,Pol3,1994,99
Kuwait,Pol3,1993,97
Kuwait,Pol3,1992,89
Kuwait,Pol3,1991,80
Kuwait,Pol3,1990,71
Kuwait,Pol3,1989,94
Kuwait,Pol3,1988,94
Kuwait,Pol3,1987,93
Kuwait,Pol3,1986,91
Kuwait,Pol3,1985,91
Kuwait,Pol3,1984,89
Kuwait,Pol3,1983,90
Kuwait,Pol3,1982,84
Kuwait,Pol3,1981,79
Kuwait,Pol3,1980,70
Kuwait,DTP3,2019,91
Kuwait,DTP3,2018,91
Kuwait,DTP3,2017,99
Kuwait,DTP3,2016,99
Kuwait,DTP3,2015,99
Kuwait,DTP3,2014,95
Kuwait,DTP3,2013,99
Kuwait,DTP3,2012,98
Kuwait,DTP3,2011,99
Kuwait,DTP3,2010,98
Kuwait,DTP3,2009,99
Kuwait,DTP3,2008,99
Kuwait,DTP3,2007,99
Kuwait,DTP3,2006,99
Kuwait,DTP3,2005,99
Kuwait,DTP3,2004,98
Kuwait,DTP3,2003,99
Kuwait,DTP3,2002,99
Kuwait,DTP3,2001,99
Kuwait,DTP3,2000,98
Kuwait,DTP3,1999,94
Kuwait,DTP3,1998,95
Kuwait,DTP3,1997,96
Kuwait,DTP3,1996,99
Kuwait,DTP3,1995,99
Kuwait,DTP3,1994,99
Kuwait,DTP3,1993,97
Kuwait,DTP3,1992,88
Kuwait,DTP3,1991,80
Kuwait,DTP3,1990,71
Kuwait,DTP3,1989,94
Kuwait,DTP3,1988,94
Kuwait,DTP3,1987,92
Kuwait,DTP3,1986,91
Kuwait,DTP3,1985,90
Kuwait,DTP3,1984,89
Kuwait,DTP3,1983,89
Kuwait,DTP3,1982,83
Kuwait,DTP3,1981,79
Kuwait,DTP3,1980,67
Kuwait,MCV2,2019,94
Kuwait,MCV2,2018,94
Kuwait,MCV2,2017,99
Kuwait,MCV2,2016,99
Kuwait,MCV2,2015,96
Kuwait,MCV2,2014,86
Kuwait,MCV2,2013,99
Kuwait,MCV2,2012,99
Kuwait,MCV2,2011,99
Kuwait,MCV2,2010,99
Kuwait,MCV2,2009,94
Kuwait,MCV2,2008,86
Kuwait,MCV2,2007,90
Kuwait,MCV2,2006,96
Kuwait,MCV2,2005,77
Kuwait,RotaC,2019,69
Kuwait,RotaC,2018,69
Kuwait,RotaC,2017,3
Kuwait,Hib3,2019,91
Kuwait,Hib3,2018,91
Kuwait,Hib3,2017,99
Kuwait,Hib3,2016,99
Kuwait,Hib3,2015,99
Kuwait,Hib3,2014,95
Kuwait,Hib3,2013,99
Kuwait,Hib3,2012,98
Kuwait,Hib3,2011,99
Kuwait,Hib3,2010,98
Kuwait,Hib3,2009,99
Kuwait,Hib3,2008,99
Kuwait,Hib3,2007,99
Kuwait,Hib3,2006,99
Kuwait,Hib3,2005,99
Kuwait,Hib3,2004,98
Kuwait,Hib3,2003,99
Kuwait,Hib3,2002,99
Kuwait,Hib3,2001,99
Kuwait,Hib3,2000,98
Kuwait,Hib3,1999,94
Kuwait,Hib3,1998,94
Kuwait,PAB,2019,99
Kuwait,PAB,2018,99
Kuwait,PAB,2017,99
Kuwait,PAB,2016,95
Kuwait,PAB,2015,95
Kuwait,PAB,2014,95
Kuwait,PAB,2013,95
Kuwait,PAB,2012,95
Kuwait,PAB,2011,95
Kuwait,PAB,2010,95
Kuwait,PAB,2009,84
Kuwait,PAB,2008,84
Kuwait,PAB,2007,83
Kuwait,PAB,2006,82
Kuwait,PAB,2005,81
Kuwait,PAB,2004,81
Kuwait,PAB,2003,80
Kuwait,PAB,2002,79
Kuwait,PAB,2001,78
Kuwait,PAB,2000,77
Kuwait,PAB,1999,73
Kuwait,PAB,1998,24
Kuwait,PAB,1997,32
Kuwait,PAB,1996,36
Kuwait,PAB,1995,37
Kuwait,PAB,1994,43
Kuwait,PAB,1993,53
Kuwait,PAB,1992,58
Kuwait,PAB,1991,55
Kuwait,PAB,1990,51
Kuwait,PAB,1989,29
Kuwait,PAB,1988,30
Kuwait,PAB,1987,18
Kuwait,PAB,1986,9
Kuwait,PAB,1985,13
Kuwait,PAB,1984,28
Kuwait,PAB,1983,29
Kuwait,PAB,1982,28
Kuwait,PAB,1981,28
Kuwait,PAB,1980,6
Kuwait,HepB3,2019,91
Kuwait,HepB3,2018,91
Kuwait,HepB3,2017,99
Kuwait,HepB3,2016,99
Kuwait,HepB3,2015,99
Kuwait,HepB3,2014,96
Kuwait,HepB3,2013,99
Kuwait,HepB3,2012,98
Kuwait,HepB3,2011,99
Kuwait,HepB3,2010,99
Kuwait,HepB3,2009,99
Kuwait,HepB3,2008,99
Kuwait,HepB3,2007,99
Kuwait,HepB3,2006,99
Kuwait,HepB3,2005,99
Kuwait,HepB3,2004,94
Kuwait,HepB3,2003,99
Kuwait,HepB3,2002,99
Kuwait,HepB3,2001,99
Kuwait,HepB3,2000,95
Kuwait,HepB3,1999,95
Kuwait,HepB3,1998,99
Kuwait,HepB3,1997,98
Kuwait,HepB3,1996,99
Kuwait,HepB3,1995,99
Kuwait,HepB3,1994,93
Kuwait,HepB3,1993,91
Kuwait,HepB3,1992,38
Kuwait,PCV3,2019,91
Kuwait,PCV3,2018,91
Kuwait,PCV3,2017,99
Kuwait,PCV3,2016,99
Kuwait,PCV3,2015,99
Kuwait,PCV3,2014,94
Kuwait,PCV3,2013,99
Kuwait,PCV3,2012,99
Kuwait,PCV3,2011,99
Kuwait,PCV3,2010,98
Kuwait,PCV3,2009,99
Kuwait,PCV3,2008,99
Latvia,BCG,2019,96
Latvia,BCG,2018,95
Latvia,BCG,2017,96
Latvia,BCG,2016,96
Latvia,BCG,2015,93
Latvia,BCG,2014,92
Latvia,BCG,2013,94
Latvia,BCG,2012,94
Latvia,BCG,2011,93
Latvia,BCG,2010,92
Latvia,BCG,2009,96
Latvia,BCG,2008,95
Latvia,BCG,2007,95
Latvia,BCG,2006,95
Latvia,BCG,2005,97
Latvia,BCG,2004,98
Latvia,BCG,2003,97
Latvia,BCG,2002,99
Latvia,BCG,2001,99
Latvia,BCG,2000,99
Latvia,BCG,1999,99
Latvia,BCG,1998,99
Latvia,BCG,1997,99
Latvia,BCG,1996,99
Latvia,BCG,1995,99
Latvia,BCG,1994,99
Latvia,BCG,1993,91
Latvia,BCG,1992,93
Latvia,MCV1,2019,99
Latvia,MCV1,2018,98
Latvia,MCV1,2017,96
Latvia,MCV1,2016,93
Latvia,MCV1,2015,96
Latvia,MCV1,2014,95
Latvia,MCV1,2013,96
Latvia,MCV1,2012,90
Latvia,MCV1,2011,92
Latvia,MCV1,2010,95
Latvia,MCV1,2009,92
Latvia,MCV1,2008,96
Latvia,MCV1,2007,95
Latvia,MCV1,2006,98
Latvia,MCV1,2005,98
Latvia,MCV1,2004,98
Latvia,MCV1,2003,98
Latvia,MCV1,2002,98
Latvia,MCV1,2001,98
Latvia,MCV1,2000,97
Latvia,MCV1,1999,97
Latvia,MCV1,1998,97
Latvia,MCV1,1997,97
Latvia,MCV1,1996,96
Latvia,MCV1,1995,81
Latvia,MCV1,1994,81
Latvia,MCV1,1993,80
Latvia,MCV1,1992,95
Latvia,Pol3,2019,99
Latvia,Pol3,2018,96
Latvia,Pol3,2017,98
Latvia,Pol3,2016,98
Latvia,Pol3,2015,94
Latvia,Pol3,2014,92
Latvia,Pol3,2013,94
Latvia,Pol3,2012,91
Latvia,Pol3,2011,92
Latvia,Pol3,2010,92
Latvia,Pol3,2009,94
Latvia,Pol3,2008,94
Latvia,Pol3,2007,94
Latvia,Pol3,2006,96
Latvia,Pol3,2005,99
Latvia,Pol3,2004,99
Latvia,Pol3,2003,98
Latvia,Pol3,2002,98
Latvia,Pol3,2001,97
Latvia,Pol3,2000,96
Latvia,Pol3,1999,95
Latvia,Pol3,1998,94
Latvia,Pol3,1997,92
Latvia,Pol3,1996,93
Latvia,Pol3,1995,98
Latvia,Pol3,1994,98
Latvia,Pol3,1993,83
Latvia,Pol3,1992,95
Latvia,DTP3,2019,99
Latvia,DTP3,2018,96
Latvia,DTP3,2017,98
Latvia,DTP3,2016,98
Latvia,DTP3,2015,94
Latvia,DTP3,2014,92
Latvia,DTP3,2013,94
Latvia,DTP3,2012,91
Latvia,DTP3,2011,92
Latvia,DTP3,2010,92
Latvia,DTP3,2009,94
Latvia,DTP3,2008,94
Latvia,DTP3,2007,94
Latvia,DTP3,2006,96
Latvia,DTP3,2005,99
Latvia,DTP3,2004,99
Latvia,DTP3,2003,98
Latvia,DTP3,2002,97
Latvia,DTP3,2001,97
Latvia,DTP3,2000,96
Latvia,DTP3,1999,95
Latvia,DTP3,1998,94
Latvia,DTP3,1997,92
Latvia,DTP3,1996,93
Latvia,DTP3,1995,98
Latvia,DTP3,1994,97
Latvia,DTP3,1993,80
Latvia,DTP3,1992,87
Latvia,MCV2,2019,96
Latvia,MCV2,2018,94
Latvia,MCV2,2017,89
Latvia,MCV2,2016,89
Latvia,MCV2,2015,92
Latvia,MCV2,2014,89
Latvia,MCV2,2013,92
Latvia,MCV2,2012,92
Latvia,MCV2,2011,92
Latvia,MCV2,2010,93
Latvia,MCV2,2009,92
Latvia,MCV2,2008,94
Latvia,MCV2,2007,98
Latvia,MCV2,2006,99
Latvia,MCV2,2005,99
Latvia,MCV2,2004,98
Latvia,MCV2,2003,97
Latvia,MCV2,2002,96
Latvia,MCV2,2001,95
Latvia,MCV2,2000,90
Latvia,RotaC,2019,85
Latvia,RotaC,2018,79
Latvia,RotaC,2017,78
Latvia,RotaC,2016,43
Latvia,Hib3,2019,99
Latvia,Hib3,2018,96
Latvia,Hib3,2017,98
Latvia,Hib3,2016,98
Latvia,Hib3,2015,94
Latvia,Hib3,2014,92
Latvia,Hib3,2013,94
